OTUID	IMM_g1.1	IMM_g1.2	IMM_g1.3	NIMM_g1.1	NIMM_g1.2	NIMM_g1.3	IMM_g2.1	IMM_g2.2	IMM_g2.3	NIMM_g2.1	NIMM_g2.2	NIMM_g2.3	F1.1	F1.10	F1.11	F1.12	F1.13	F1.14	F1.15	F1.16	F1.17	F1.18	F1.19	F1.2	F1.20	F1.21	F1.22	F1.3	F1.4	F1.5	F1.6	F1.7	F1.8	F1.9	F11.1	F11.10	F11.11	F11.2	F11.3	F11.4	F11.5	F11.6	F11.7	F11.8	F11.9	F2.1	F2.2	F2.3	F2.4	F2.5	F3.1	F3.10	F3.11	F3.12	F3.2	F3.4	F3.5	F3.6	F3.7	F3.8	F3.9	F4.1	F4.2	F4.3	F4.4	F4.5	F8.1	F8.10	F8.11	F8.12	F8.13	F8.14	F8.15	F8.16	F8.17	F8.18	F8.19	F8.2	F8.20	F8.21	F8.22	F8.24	F8.27	F8.28	F8.29	F8.3	F8.30	F8.31	F8.32	F8.33	F8.34	F8.35	F8.36	F8.37	F8.38	F8.39	F8.4	F8.40	F8.41	F8.5	F8.6	F8.7	F8.8	F8.9	h1.2.3.1	h1.2.3.2	h1.2.3.3	h3.4.5.1	h3.4.5.2	h3.4.5.3	taxonomy
4a25278bda5408dfa55793d3bd1f9c76	31	0	22	951	1071	718	0	0	0	3478	2127	2206	0	24	0	39	51	0	0	551	1140	778	1556	0	1228	2240	1259	0	994	548	354	49	39	44	5394	4046	2192	3851	3624	3929	4007	1448	2862	3974	30	23	31	0	0	0	4144	28	35	0	47	36	40	40	0	24	0	16	31	0	35	32	0	0	40	50	39	0	30	17	1993	2514	1856	0	424	417	1357	1097	1313	92	2739	0	2130	2372	1917	873	2010	1741	1214	3723	4822	1843	0	1681	2206	42	23	44	32	0	28	21	0	43	41	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium; s__[Clostridium]_hylemonae
cea55e757edf41ec0362a0c79b8469c1	1958	2570	2516	18	14	0	4315	4310	3674	9	10	0	30	25	0	4289	5882	2922	13001	0	9	9	0	8	24	10	11	14	4330	3221	43	23	0	18	9	15	9	22	22	17	11	0	25	10	581	1045	31	0	0	25	20	17	20	0	5136	4740	1415	3437	0	15	23	2659	4183	3505	25	0	0	25	10698	2978	0	26	1481	2962	15	0	0	0	0	10	0	17	15	28	0	16	19	11	0	0	18	0	15	0	19	16	0	19	11	15	0	11	16	7	535	624	659	62	75	76	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Parasutterella
e90e875a3ff63baa996fc03833a72d6c	943	1073	1058	770	1068	1152	0	11	0	2173	2318	2480	585	10	1142	415	569	909	2751	1691	1139	2848	946	335	2772	3071	4410	500	0	26	13	396	478	23	2304	1351	1307	2512	2325	1778	1988	1917	1475	2106	25	244	346	520	910	332	2011	560	488	32	19	21	19	18	17	14	398	17	17	0	15	0	94	0	20	0	20	0	19	13	1822	1246	966	20	350	285	854	742	1845	1017	1509	26	2200	2928	853	641	21	17	0	1134	2909	0	13	22	24	21	13	31	0	18	48	35	51	60	67	76	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-010; s__uncultured_bacterium
f41e25aec37cc2d1ea865535e5a81a68	74	82	61	441	501	319	61	0	52	2124	1214	1284	28	93	41	35	17	32	31	14	0	0	2046	26	432	1746	2336	25	754	317	223	45	106	29	2570	2787	1601	3216	2552	2339	2812	1503	2612	2911	39	0	220	102	152	155	1826	624	207	28	68	62	75	49	0	22	15	131	57	70	97	99	0	145	77	29	49	0	61	53	480	676	401	51	988	347	740	917	1510	255	3260	70	1918	2609	733	1429	2138	2428	1756	2284	4232	4641	168	1353	2631	95	0	0	39	117	94	83	83	30	29	29	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium
0647c6eba5b4db02bc391d36d1dc0898	0	0	0	0	15	0	0	21	0	0	0	51	0	0	0	24	0	17	14	0	0	0	0	3598	21	0	0	11599	0	0	0	0	0	17	65	47	0	0	20	26	15	0	17	50	0	6	0	0	2712	0	20	884	2099	0	48	0	12	46	7	20644	0	0	0	0	0	0	0	0	0	62	0	0	0	15	0	14	41	0	38	0	0	0	0	0	0	0	0	54	0	0	21	14	0	27	0	0	24	0	44	18	0	0	0	20	4142	4262	4677	8123	8417	8987	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium
514bdfcbd36b050d12629926b3c02dcb	272	378	362	328	459	506	363	450	386	417	462	543	1063	493	692	440	440	2363	726	326	197	408	509	550	516	644	1043	682	440	967	363	337	421	503	1691	800	995	1802	1093	1266	763	545	968	1033	324	316	700	459	211	244	568	289	342	415	272	1280	271	1293	427	383	906	411	905	1444	2016	1667	211	1936	1327	909	274	803	1168	368	1011	729	689	911	944	532	613	964	1080	312	754	432	1381	1226	737	708	950	1033	1119	1153	1928	880	701	244	766	772	497	535	150	754	1001	1221	1134	27	0	24	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Flavonifractor
1e358425a89f4e1699962e7057466888	23	11	18	0	21	0	0	0	0	913	1038	1265	0	0	0	13	0	17	18	0	0	0	0	9	0	0	7	14	11	19	8	30	0	12	0	7	0	12	0	17	5254	5496	7222	7	27	0	5	18	0	0	19	13	5	0	4	3	0	4	0	5	0	29	15	0	10	0	0	9	0	6	9	3	40	8	25	14	0	3	0	0	0	0	12	9	0	24	0	5	0	7	8497	8625	6989	8505	10327	5107	10	3330	6229	14	0	0	9	9	14	12	0	0	11	21	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae
5824fdcd2669f76c91d44aca5c814c52	343	359	276	484	615	411	2794	2384	1297	75	41	0	1838	7415	0	122	1571	327	670	415	489	58	147	1643	258	264	479	515	3214	141	549	0	0	1789	0	54	50	48	88	54	96	37	120	64	0	2480	1565	3522	0	2236	56	0	0	0	0	489	100	0	0	0	0	794	1602	216	1940	411	2776	227	602	788	0	0	173	2406	1951	1256	3475	1788	0	0	0	73	0	114	89	736	79	0	189	533	0	81	0	53	44	518	2451	0	0	206	3709	2056	2615	0	0	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_gnavus_group
4e22b1c57faf92d76b06e18daa599d20	455	572	403	327	426	285	283	218	140	1994	1239	1227	0	1328	0	0	0	66	1407	2775	2094	4120	0	0	702	0	1563	0	0	0	0	0	234	0	831	1246	1567	1094	1683	1262	1395	1493	1004	1216	0	0	0	0	0	0	3096	0	959	0	0	0	0	0	0	777	765	0	0	0	0	0	0	0	0	0	0	0	95	0	246	200	680	0	411	0	137	0	3257	1739	1122	0	1549	1549	429	962	2470	1851	1936	4147	3448	92	0	1367	680	0	0	0	0	0	75	53	45	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium
2d865a7752a4643a50993d55232dd059	0	0	0	4071	5219	5794	15	32	27	0	0	38	5134	0	0	20	0	0	24	30	0	0	73	29	665	0	14	353	13	0	13	34	0	0	41	24	5	13	0	31	0	0	19	40	0	14	0	0	2729	193	32	0	21	0	22	10	0	26	15	24	9122	0	17	14	0	7	22	25	15	29	26	0	0	0	0	0	31	0	25	17	23	0	23	9	13	0	13	25	6	18	33	0	25	52	0	35	0	0	21	25	0	0	0	0	3920	3373	3112	6052	6109	6807	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Agathobacter
5810feb72e15b634d1b5667c2128235d	0	0	13	337	441	236	0	0	0	438	304	294	0	0	0	15	0	29	19	952	2231	2312	16	0	0	12	20	32	0	0	0	32	19	29	2055	3569	2435	2310	0	0	4025	1575	3618	3992	23	8	513	0	0	0	3544	0	21	2590	0	0	0	28	16	0	20	0	13	0	0	16	16	0	0	20	28	0	23	0	1488	1039	321	23	66	259	13	856	1040	1322	1940	0	1872	1463	2059	368	2609	1875	0	1276	1450	25	0	12	30	0	22	0	32	0	462	308	267	909	916	731	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_torques_group
cd895764650fd71520a7d33da2ae838e	818	1011	965	771	1020	1089	856	872	828	548	594	661	408	202	284	501	486	303	1740	69	530	780	448	347	717	618	1406	293	151	297	350	190	555	15	751	846	919	1270	896	366	1513	925	1634	860	75	7	238	774	477	241	703	186	333	449	62	637	258	196	358	122	1097	946	348	878	1089	337	86	355	690	528	125	236	289	128	536	781	340	165	536	694	293	319	934	1022	1363	209	560	821	822	574	1250	1081	814	984	1749	178	336	1270	1089	278	87	354	80	733	13	0	5	7	9	6	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Dielma
2af2c3b9abd75a890375e3fa751ddfdf	538	586	464	0	0	0	1142	1193	642	0	0	0	0	0	192	0	0	0	0	0	0	618	0	0	0	0	0	0	0	0	0	191	5179	469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1566	1157	0	1159	878	262	401	6834	944	7172	171	298	1231	288	502	98	427	4811	4405	2537	365	3408	700	0	0	0	468	0	0	0	0	0	0	0	809	0	0	0	0	0	0	0	0	0	0	271	0	0	1293	0	1233	492	1377	59	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_gnavus_group
714364750b603a34a14bc7a6a509be9d	0	22	0	0	0	19	28	0	20	0	0	0	4442	25	21	0	0	32	0	28	0	0	0	5745	18	0	20	6817	2353	4262	2214	0	0	24	0	0	0	26	20	0	28	8	0	0	0	7707	0	10474	4990	6208	0	0	0	0	0	25	0	0	23	0	24	35	12	34	0	0	16	25	0	0	0	17	0	26	16	26	0	0	0	20	16	0	0	25	20	15	0	0	17	17	0	23	18	0	16	0	38	0	0	0	19	0	16	20	0	17	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides
2feadce9884ddb7d7370b612b0ef81e8	0	33	0	0	0	12	28	0	22	0	0	0	4954	35	0	0	0	0	0	0	0	0	0	857	0	0	0	8022	1966	4180	5341	0	0	19	0	0	0	25	33	0	0	0	17	0	0	6744	5908	520	5912	4830	0	25	0	0	0	23	25	0	27	66	24	0	0	29	0	64	13	0	0	0	0	51	0	0	0	0	0	0	0	28	17	0	0	23	20	0	0	0	0	21	0	0	30	0	10	0	0	0	0	0	18	0	0	0	0	0	0	298	322	373	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
9859357871ec9df34b193971ff741348	402	476	445	693	773	892	639	650	524	878	1025	1167	1200	375	86	1310	446	508	373	1191	1398	789	550	128	756	439	307	582	178	262	225	139	270	88	560	998	500	486	863	662	926	526	882	887	39	228	361	356	671	124	940	474	416	0	183	599	183	285	0	0	703	620	182	546	90	521	45	422	319	294	56	231	307	869	722	509	366	285	0	124	419	556	361	127	891	202	618	884	509	222	0	0	0	714	1496	0	767	0	0	224	56	173	0	340	275	274	312	572	600	593	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae
63d34c7a5e6bbca57626f09ac680df2d	599	582	545	458	576	364	191	124	121	479	276	210	2601	130	60	218	140	52	328	484	526	377	285	261	225	193	362	1147	322	1608	721	37	7821	0	181	449	227	212	388	209	275	195	241	320	42	206	2000	986	817	102	286	2801	1676	119	151	92	77	258	156	572	4348	88	0	393	66	517	0	27	29	54	0	22	15	0	439	576	144	0	160	169	0	1604	211	76	353	396	158	355	232	95	0	0	21	476	494	0	129	16	0	0	0	39	0	73	55	42	48	124	112	76	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
1e29da0911266b581965c27a1a3bdbdf	180	172	110	475	583	353	51	68	69	180	137	128	0	133	229	1025	477	213	431	277	252	436	2094	0	594	3371	626	0	0	13	0	192	795	679	287	910	341	348	410	416	522	382	645	385	176	106	635	1255	276	207	346	604	202	38	142	228	144	234	334	76	241	351	146	539	452	271	69	195	369	228	66	39	212	111	691	877	529	206	310	241	521	1726	749	447	271	334	316	378	1035	1639	491	557	396	1069	936	2116	538	529	1614	124	171	281	171	256	221	174	164	30	32	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium
052bb13ae57ca5b850fec54ce79613dc	327	442	465	499	659	708	329	354	294	1404	1538	1653	593	283	14	620	262	147	997	1673	1663	752	597	32	72	1427	659	204	92	171	152	23	240	16	878	1316	912	874	1153	877	875	1236	1219	1366	18	83	188	86	287	70	1476	352	283	0	56	211	53	0	0	0	509	359	68	71	47	139	0	46	23	0	0	0	149	27	255	190	187	24	97	235	265	296	636	260	1013	25	564	661	209	277	851	557	588	772	1349	308	157	201	376	44	20	103	0	148	163	187	163	260	237	270	d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus
b9de7cc4bc23b34eea09a567cac6e333	313	397	438	1004	1218	1396	134	147	117	394	484	478	277	787	349	1958	1364	0	0	1116	772	1309	205	20	203	182	18	18	0	0	0	87	770	35	1561	332	635	1603	2606	21	634	67	31	781	32	76	284	217	761	12	929	2089	1314	0	1066	540	183	0	0	0	512	1100	0	433	25	0	9	16	28	64	21	208	201	368	0	428	244	139	20	0	0	281	35	18	983	121	989	492	1948	580	154	45	170	102	501	45	482	32	0	20	0	17	13	0	295	278	277	453	458	502	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis
383dccc700886ddcc564ae69cd56ced0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	24	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	40	0	0	0	35	0	0	0	47	0	0	0	0	0	0	0	0	0	0	34	0	0	40	0	44	0	0	0	0	21	0	0	0	29	40	25	0	0	31	0	0	31	0	40	0	0	0	0	0	0	0	0	53	0	0	20	0	0	31	0	0	0	0	50	24	0	0	0	0	3822	2628	2503	11980	12393	8416	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia
4dff1fa3190d32d7896916e4e3833696	154	158	163	72	99	83	522	478	458	275	272	288	428	40	0	1864	341	345	1023	123	136	83	32	948	77	65	716	337	439	415	423	0	0	5567	0	135	118	0	0	92	69	49	0	105	0	298	281	204	108	187	72	0	0	0	0	532	827	0	0	0	0	0	1680	0	702	744	3049	1210	309	2425	1280	1535	688	1805	0	0	339	680	0	0	0	56	47	64	0	107	0	0	0	72	143	56	72	103	203	0	523	40	21	309	47	280	2655	684	253	289	299	0	0	0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus
3633956e2f665b303670c3e751ca2063	662	762	819	402	551	722	693	519	668	514	563	654	216	152	0	1401	328	912	360	375	687	215	200	127	340	355	508	92	94	134	82	173	106	555	106	350	130	88	261	321	394	209	390	390	0	93	90	172	103	78	414	163	153	281	151	335	325	141	212	208	258	308	319	290	325	961	186	213	306	348	260	359	315	653	343	352	673	401	749	528	818	231	607	214	93	667	113	186	111	123	763	252	274	1075	654	324	784	173	537	0	132	105	114	247	257	336	264	388	385	324	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Eggerthella
7d71914fe277db236ab0c75b8ca89346	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	70	0	0	0	0	0	0	0	52	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	53	0	0	0	0	68	0	0	0	0	0	519	748	695	9314	12554	13888	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium
b3c37a6daa27a6355084c2108791a939	0	9	9	0	2	9	12	0	0	0	0	0	2546	3	6	0	0	0	0	8	0	0	0	4454	0	0	6	3647	121	2249	364	0	0	12	0	0	0	0	0	0	7	4	0	0	0	9637	3943	3610	1711	4858	0	0	0	0	0	7	0	0	14	0	0	0	10	9	6	0	11	0	11	0	0	0	0	0	0	11	0	0	0	15	6	0	0	6	11	5	0	0	16	0	0	7	0	0	0	0	10	0	0	0	8	0	4	0	0	0	6	275	314	269	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium
5998155da93ee27ddf1b0ea68843d6ab	372	422	405	453	557	597	418	421	322	712	761	873	263	267	231	382	316	276	685	910	881	400	370	158	722	1075	847	149	489	484	405	294	344	512	286	643	231	344	439	406	461	253	786	637	233	148	133	260	295	155	469	94	122	20	332	183	318	225	360	234	178	152	156	125	99	118	189	114	482	202	231	177	119	178	224	211	356	166	0	287	319	155	378	281	452	196	380	401	324	219	590	208	316	339	495	178	257	211	429	94	160	186	163	82	79	55	94	71	68	60	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis; s__uncultured_organism
80348d7c0aaa9a5c02394946f2375cf5	322	0	335	201	0	358	93	61	67	370	470	565	697	0	0	0	103	11	366	485	651	294	611	281	933	709	1492	203	121	111	0	0	262	0	89	801	100	0	353	655	361	193	560	282	0	0	545	191	101	35	402	120	0	0	302	34	0	0	0	0	371	0	0	0	0	0	0	0	0	0	0	0	0	0	116	149	82	0	224	154	520	468	0	591	688	0	0	1161	314	427	1816	1225	1244	1739	1555	1025	0	436	1150	0	15	18	0	0	237	254	232	453	424	522	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Adlercreutzia
b16c9f75205f80717d4bf5c3e159c80d	335	375	392	954	1208	1405	0	0	0	1021	1097	1291	0	0	0	122	0	0	189	2557	3876	1064	750	0	130	1249	1004	0	0	0	0	0	0	0	446	1848	173	406	371	256	732	562	674	1432	0	0	0	0	0	0	1249	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	173	143	0	548	0	601	0	373	542	85	153	272	293	511	261	829	0	86	0	178	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Eggerthella
dfdd36df3263656f86785eef09950851	0	0	14	162	171	134	0	0	0	133	89	97	0	0	0	9	0	0	21	8	0	0	462	0	149	1366	129	0	0	12	0	0	0	9	1069	778	33	1664	419	1055	0	0	0	396	0	0	0	0	0	0	37	0	0	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	8	0	0	0	0	1662	1129	1013	0	23	336	1126	957	536	479	636	0	283	611	1243	678	968	1033	1003	708	2370	3070	0	1601	2027	10	9	0	0	0	10	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
b299b7bef264cc1ce706820b199a6726	0	0	0	0	0	0	11	0	0	0	0	0	0	769	16	0	0	0	0	10	0	0	0	13	0	0	0	0	0	0	23	0	0	445	0	0	0	18	0	0	0	0	0	0	7	0	0	8880	5191	14967	0	0	0	335	36	27	0	0	14	0	28	0	0	16	0	0	0	36	0	0	0	29	0	0	0	14	0	0	0	16	22	0	0	26	12	0	0	0	15	17	0	0	22	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter; s__uncultured_bacterium
f4174eb03ae26bd4cdedfdd5dd32ad72	211	279	266	986	1416	1549	0	11	0	0	0	9	0	9	7	8	0	0	0	0	0	0	0	0	15	0	21	67	0	0	0	0	1085	77	0	0	0	0	9	11	0	0	19	13	0	161	187	192	1591	52	0	3045	4835	0	0	0	14	0	0	7	3921	0	0	10	22	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	10	17	9	6	0	0	0	11	0	9	0	8	0	10	0	0	0	0	11	0	7	0	0	0	1514	1573	1635	1593	1691	1899	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus; s__Ruminococcus_bicirculans
7e9d33d10b0ca95220004a72de58dff8	502	415	407	338	266	259	162	71	83	1065	698	794	315	232	0	521	575	360	866	1020	1392	655	418	280	415	1068	1111	193	83	107	66	0	122	0	466	707	326	378	517	392	561	371	623	692	0	0	0	289	155	125	715	300	217	11	64	188	113	17	0	8	385	8	47	41	20	19	0	11	79	12	0	0	64	9	283	188	321	17	62	56	318	150	429	198	354	12	87	226	87	166	441	252	346	553	750	156	23	95	322	139	208	181	47	0	14	0	12	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
0ed64f6ccc5889e8f8f29af6f6feac60	581	689	450	890	1064	766	0	0	0	0	0	0	538	2726	765	0	0	0	0	0	0	0	0	0	0	0	0	217	126	358	437	233	2261	75	0	0	0	0	0	0	0	0	0	0	152	427	261	211	1490	347	0	4464	3351	0	160	719	335	1226	0	0	2542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	30	35	74	75	57	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Eisenbergiella
c1e78e4876ea7205aa77e4d6a4590972	96	99	81	175	225	155	137	99	96	0	0	0	530	401	70	105	367	0	87	88	130	0	209	208	0	157	92	788	56	127	0	137	259	0	249	146	0	326	137	95	0	0	66	220	35	1397	0	69	196	129	0	91	0	76	86	525	299	455	0	0	56	682	227	302	273	497	145	815	751	292	430	330	594	877	1187	308	556	544	0	0	564	142	0	277	525	677	109	116	72	72	222	234	95	0	183	256	1514	136	285	307	1010	743	40	605	0	0	0	83	52	51	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium
6b55bce1fcf739845066e9e7f246540d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	39	0	0	47	0	0	0	0	0	0	0	0	0	45	7416	8853	8737	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
a3c78876249c6fd0fe2100604d1f04ac	150	113	114	415	572	484	52	64	30	250	179	248	1729	177	123	25	0	0	20	427	63	38	372	468	402	151	556	595	188	15	104	68	273	28	85	1053	247	580	549	441	197	110	42	545	29	430	921	901	298	160	630	949	669	0	129	24	0	229	45	545	647	0	8	14	0	13	0	0	0	0	0	66	0	0	187	74	115	0	0	0	184	78	304	58	349	29	334	712	78	27	328	77	192	624	1093	25	0	39	11	0	0	14	0	0	98	65	84	119	127	144	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__Blautia_hydrogenotrophica
e1d4718d65ec96ea7151fe143f91178b	16	31	12	0	0	0	0	0	0	0	0	13	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9334	3572	21	0	0	23	0	0	21	0	0	0	13	0	14	31	0	0	0	0	0	0	24	0	0	12	18	0	0	0	15	16	0	0	12	0	0	0	22	0	0	0	18	0	0	22	0	0	0	0	0	0	0	0	0	0	16	0	18	0	0	12	0	18	0	20	0	0	14	0	0	0	0	0	0	1599	1051	1099	1811	2006	1537	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia
fb1d0f8300e5a59ae492305eee09d6c4	176	224	238	0	0	0	920	889	780	0	0	0	0	316	0	1060	574	1302	81	0	0	0	0	18	0	0	0	0	0	0	0	0	227	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	238	0	71	719	763	46	0	0	151	1258	1506	621	933	1000	272	448	590	146	0	0	630	780	0	0	0	389	0	0	0	0	0	0	0	906	0	0	0	0	0	0	0	0	0	0	1087	0	0	366	389	467	532	609	0	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_13
77973015404d55a68d082d5f66842549	43	78	53	229	305	187	33	0	0	70	40	48	0	55	57	266	185	111	186	62	75	96	879	0	408	2776	372	0	0	0	0	69	233	227	66	463	171	118	151	318	119	134	303	122	0	90	478	0	153	0	90	169	58	0	37	76	60	100	171	0	69	121	56	154	159	85	0	103	122	72	0	0	66	44	210	309	154	50	112	93	280	1009	470	185	128	142	113	98	452	688	170	215	240	872	261	1005	197	266	860	52	46	169	94	73	52	46	54	0	0	20	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium
b0d4bbc2bade16518700681e8ff00e20	0	0	0	0	0	0	0	0	0	0	0	0	6417	0	0	0	0	19	0	0	0	0	0	7925	0	0	0	5683	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	15	25	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
36eb94354d7c5e45c77d9a6686add4fa	0	10	21	98	122	127	474	511	519	226	232	319	0	73	13	297	382	543	20	0	0	0	135	7	234	250	14	6	0	0	4	136	113	0	117	276	184	287	378	206	271	129	161	285	9	0	0	0	0	0	194	97	36	206	107	440	176	0	0	0	64	755	47	780	244	398	5	273	456	27	0	0	55	36	646	701	867	144	0	25	667	386	205	201	551	231	105	219	197	197	440	134	81	99	276	270	471	168	88	96	43	187	0	507	0	13	0	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__[Eubacterium]_nodatum_group; s__unidentified
3010f5e51ff1d87ee64793af53f8e219	67	40	60	0	0	0	271	284	237	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504	389	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	122	156	0	0	127	1566	0	324	102	257	53	255	73	288	209	3230	1319	462	575	0	0	343	554	439	0	772	2004	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	446	1844	1862	90	0	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1
